NAMA DEALER,MODEL,TYPE,REGION,BULAN FAKTUR,QTY
Honda Toronto,CR-V,HYBRID,Amerika Utara,10/01/2023,4
Honda Toronto,CR-V,HYBRID,Amerika Utara,11/01/2023,8
Honda Toronto,CR-V,HYBRID,Amerika Utara,12/01/2023,12
Honda Toronto,CR-V,LX,Amerika Utara,12/01/2022,9
Honda Toronto,CR-V,LX,Amerika Utara,01/01/2023,40
Honda Toronto,CR-V,LX,Amerika Utara,02/01/2023,36
Honda Toronto,CR-V,LX,Amerika Utara,03/01/2023,43
Honda Toronto,CR-V,LX,Amerika Utara,04/01/2023,25
Honda Toronto,CR-V,LX,Amerika Utara,05/01/2023,48
Honda Toronto,CR-V,LX,Amerika Utara,06/01/2023,42
Honda Toronto,CR-V,LX,Amerika Utara,07/01/2023,49
Honda Toronto,CR-V,LX,Amerika Utara,08/01/2023,49
Honda Toronto,CR-V,LX,Amerika Utara,09/01/2023,40
Honda Toronto,CR-V,LX,Amerika Utara,10/01/2023,67
Honda Toronto,CR-V,LX,Amerika Utara,11/01/2023,69
Honda Toronto,CR-V,LX,Amerika Utara,12/01/2023,91
Honda Toronto,CR-V,SPORT,Amerika Utara,05/01/2021,1
Honda Toronto,CR-V,SPORT,Amerika Utara,07/01/2021,1
Honda Toronto,CR-V,SPORT,Amerika Utara,10/01/2021,1
Honda Toronto,CR-V,SPORT,Amerika Utara,01/01/2022,1
Honda Toronto,CR-V,SPORT,Amerika Utara,02/01/2022,2
Honda Toronto,CR-V,SPORT,Amerika Utara,03/01/2022,12
Honda Toronto,CR-V,SPORT,Amerika Utara,04/01/2022,2
Honda Toronto,CR-V,SPORT,Amerika Utara,05/01/2022,1
Honda Toronto,CR-V,SPORT,Amerika Utara,06/01/2022,9
Honda Toronto,CR-V,SPORT,Amerika Utara,07/01/2022,6
Honda Toronto,CR-V,SPORT,Amerika Utara,08/01/2022,10
Honda Toronto,CR-V,SPORT,Amerika Utara,09/01/2022,5
Honda Toronto,CR-V,SPORT,Amerika Utara,10/01/2022,6
Honda Toronto,CR-V,SPORT,Amerika Utara,11/01/2022,2
Honda Toronto,CR-V,SPORT,Amerika Utara,12/01/2022,6
Honda Toronto,CR-V,SPORT,Amerika Utara,01/01/2023,3
Honda Toronto,CR-V,SPORT,Amerika Utara,02/01/2023,2
Honda Toronto,CR-V,SPORT,Amerika Utara,03/01/2023,15
Honda Toronto,CR-V,SPORT,Amerika Utara,04/01/2023,6
Honda Toronto,CR-V,SPORT,Amerika Utara,05/01/2023,2
Honda Toronto,CR-V,SPORT,Amerika Utara,06/01/2023,7
Honda Toronto,CR-V,SPORT,Amerika Utara,07/01/2023,7
Honda Toronto,CR-V,SPORT,Amerika Utara,08/01/2023,2
Honda Toronto,CR-V,SPORT,Amerika Utara,09/01/2023,3
Honda Toronto,CR-V,SPORT,Amerika Utara,10/01/2023,4
Honda Toronto,CR-V,SPORT,Amerika Utara,11/01/2023,10
Honda Toronto,CR-V,SPORT,Amerika Utara,12/01/2023,5
Honda Toronto,HR-V,LX,Amerika Utara,01/01/2021,31
Honda Toronto,HR-V,LX,Amerika Utara,02/01/2021,25
Honda Toronto,HR-V,LX,Amerika Utara,03/01/2021,77
Honda Toronto,HR-V,LX,Amerika Utara,04/01/2021,61
Honda Toronto,HR-V,LX,Amerika Utara,05/01/2021,33
Honda Toronto,HR-V,LX,Amerika Utara,06/01/2021,28
Honda Toronto,HR-V,LX,Amerika Utara,07/01/2021,38
Honda Toronto,HR-V,LX,Amerika Utara,08/01/2021,40
Honda Toronto,HR-V,LX,Amerika Utara,09/01/2021,21
Honda Toronto,HR-V,LX,Amerika Utara,10/01/2021,43
Honda Toronto,HR-V,LX,Amerika Utara,11/01/2021,32
Honda Toronto,HR-V,LX,Amerika Utara,12/01/2021,61
Honda Toronto,HR-V,LX,Amerika Utara,01/01/2022,52
Honda Toronto,HR-V,LX,Amerika Utara,02/01/2022,14
Honda Toronto,HR-V,LX,Amerika Utara,03/01/2022,21
Honda Toronto,HR-V,LX,Amerika Utara,04/01/2022,24
Honda Toronto,HR-V,LX,Amerika Utara,05/01/2022,31
Honda Toronto,HR-V,LX,Amerika Utara,06/01/2022,16
Honda Toronto,HR-V,LX,Amerika Utara,07/01/2022,31
Honda Toronto,HR-V,LX,Amerika Utara,08/01/2022,22
Honda Toronto,HR-V,LX,Amerika Utara,09/01/2022,20
Honda Toronto,HR-V,LX,Amerika Utara,10/01/2022,18
Honda Toronto,HR-V,LX,Amerika Utara,11/01/2022,11
Honda Toronto,HR-V,LX,Amerika Utara,12/01/2022,28
Honda Toronto,HR-V,LX,Amerika Utara,01/01/2023,25
Honda Toronto,HR-V,LX,Amerika Utara,02/01/2023,7
Honda Toronto,HR-V,LX,Amerika Utara,03/01/2023,17
Honda Toronto,HR-V,LX,Amerika Utara,04/01/2023,11
Honda Toronto,HR-V,LX,Amerika Utara,05/01/2023,2
Honda Toronto,HR-V,LX,Amerika Utara,06/01/2023,12
Honda Toronto,HR-V,LX,Amerika Utara,07/01/2023,9
Honda Toronto,HR-V,LX,Amerika Utara,08/01/2023,13
Honda Toronto,HR-V,LX,Amerika Utara,09/01/2023,10
Honda Toronto,HR-V,LX,Amerika Utara,10/01/2023,8
Honda Toronto,HR-V,LX,Amerika Utara,11/01/2023,13
Honda Toronto,HR-V,LX,Amerika Utara,12/01/2023,7
Honda Toronto,HR-V,SPORT,Amerika Utara,03/01/2022,7
Honda Toronto,HR-V,SPORT,Amerika Utara,04/01/2022,19
Honda Toronto,HR-V,SPORT,Amerika Utara,05/01/2022,26
Honda Toronto,HR-V,SPORT,Amerika Utara,06/01/2022,41
Honda Toronto,HR-V,SPORT,Amerika Utara,07/01/2022,57
Honda Toronto,HR-V,SPORT,Amerika Utara,08/01/2022,69
Honda Toronto,HR-V,SPORT,Amerika Utara,09/01/2022,67
Honda Toronto,HR-V,SPORT,Amerika Utara,10/01/2022,66
Honda Toronto,HR-V,SPORT,Amerika Utara,11/01/2022,41
Honda Toronto,HR-V,SPORT,Amerika Utara,12/01/2022,51
Honda Toronto,HR-V,SPORT,Amerika Utara,01/01/2023,69
Honda Toronto,HR-V,SPORT,Amerika Utara,02/01/2023,56
Honda Toronto,HR-V,SPORT,Amerika Utara,03/01/2023,57
Honda Toronto,HR-V,SPORT,Amerika Utara,04/01/2023,38
Honda Toronto,HR-V,SPORT,Amerika Utara,05/01/2023,65
Honda Toronto,HR-V,SPORT,Amerika Utara,06/01/2023,44
Honda Toronto,HR-V,SPORT,Amerika Utara,07/01/2023,49
Honda Toronto,HR-V,SPORT,Amerika Utara,08/01/2023,56
Honda Toronto,HR-V,SPORT,Amerika Utara,09/01/2023,36
Honda Toronto,HR-V,SPORT,Amerika Utara,10/01/2023,33
Honda Toronto,HR-V,SPORT,Amerika Utara,11/01/2023,49
Honda Toronto,HR-V,SPORT,Amerika Utara,12/01/2023,84
Honda Toronto,PILOT,SPORT,Amerika Utara,02/01/2021,5
Honda Toronto,PILOT,SPORT,Amerika Utara,03/01/2021,14
Honda Toronto,PILOT,SPORT,Amerika Utara,04/01/2021,6
Honda Toronto,PILOT,SPORT,Amerika Utara,05/01/2021,14
Honda Toronto,PILOT,SPORT,Amerika Utara,06/01/2021,8
Honda Toronto,PILOT,SPORT,Amerika Utara,07/01/2021,5
Honda Toronto,PILOT,SPORT,Amerika Utara,08/01/2021,9
Honda Toronto,PILOT,SPORT,Amerika Utara,09/01/2021,6
Honda Toronto,PILOT,SPORT,Amerika Utara,10/01/2021,11
Honda Toronto,PILOT,SPORT,Amerika Utara,11/01/2021,14
Honda Toronto,PILOT,SPORT,Amerika Utara,12/01/2021,24
Honda Toronto,PILOT,SPORT,Amerika Utara,01/01/2022,10
Honda Toronto,PILOT,SPORT,Amerika Utara,02/01/2022,16
Honda Toronto,PILOT,SPORT,Amerika Utara,03/01/2022,35
Honda Toronto,PILOT,SPORT,Amerika Utara,04/01/2022,22
Honda Toronto,PILOT,SPORT,Amerika Utara,05/01/2022,17
Honda Toronto,PILOT,SPORT,Amerika Utara,06/01/2022,17
Honda Toronto,PILOT,SPORT,Amerika Utara,07/01/2022,23
Honda Toronto,PILOT,SPORT,Amerika Utara,08/01/2022,20
Honda Toronto,PILOT,SPORT,Amerika Utara,09/01/2022,36
Honda Toronto,PILOT,SPORT,Amerika Utara,10/01/2022,22
Honda Toronto,PILOT,SPORT,Amerika Utara,11/01/2022,17
Honda Toronto,PILOT,SPORT,Amerika Utara,12/01/2022,40
Honda Toronto,PILOT,SPORT,Amerika Utara,01/01/2023,21
Honda Toronto,PILOT,SPORT,Amerika Utara,02/01/2023,22
Honda Toronto,PILOT,SPORT,Amerika Utara,03/01/2023,26
Honda Toronto,PILOT,SPORT,Amerika Utara,04/01/2023,26
Honda Toronto,PILOT,SPORT,Amerika Utara,05/01/2023,27
Honda Toronto,PILOT,SPORT,Amerika Utara,06/01/2023,29
Honda Toronto,PILOT,SPORT,Amerika Utara,07/01/2023,20
Honda Toronto,PILOT,SPORT,Amerika Utara,08/01/2023,21
Honda Toronto,PILOT,SPORT,Amerika Utara,09/01/2023,22
Honda Toronto,PILOT,SPORT,Amerika Utara,10/01/2023,20
Honda Toronto,PILOT,SPORT,Amerika Utara,11/01/2023,32
Honda Toronto,PILOT,SPORT,Amerika Utara,12/01/2023,49
Honda Toronto,PILOT,TOURING,Amerika Utara,01/01/2022,17
Honda Toronto,PILOT,TOURING,Amerika Utara,02/01/2022,17
Honda Toronto,PILOT,TOURING,Amerika Utara,03/01/2022,38
Honda Toronto,PILOT,TOURING,Amerika Utara,04/01/2022,24
Honda Toronto,PILOT,TOURING,Amerika Utara,05/01/2022,22
Honda Toronto,PILOT,TOURING,Amerika Utara,06/01/2022,25
Honda Toronto,PILOT,TOURING,Amerika Utara,07/01/2022,34
Honda Toronto,PILOT,TOURING,Amerika Utara,08/01/2022,34
Honda Toronto,PILOT,TOURING,Amerika Utara,09/01/2022,40
Honda Toronto,PILOT,TOURING,Amerika Utara,10/01/2022,20
Honda Toronto,PILOT,TOURING,Amerika Utara,11/01/2022,28
Honda Toronto,PILOT,TOURING,Amerika Utara,12/01/2022,81
Honda Toronto,PILOT,TOURING,Amerika Utara,01/01/2023,42
Honda Toronto,PILOT,TOURING,Amerika Utara,02/01/2023,58
Honda Toronto,PILOT,TOURING,Amerika Utara,03/01/2023,34
Honda Toronto,PILOT,TOURING,Amerika Utara,04/01/2023,19
Honda Toronto,PILOT,TOURING,Amerika Utara,05/01/2023,15
Honda Toronto,PILOT,TOURING,Amerika Utara,06/01/2023,32
Honda Toronto,PILOT,TOURING,Amerika Utara,07/01/2023,19
Honda Toronto,PILOT,TOURING,Amerika Utara,08/01/2023,24
Honda Toronto,PILOT,TOURING,Amerika Utara,09/01/2023,41
Honda Toronto,PILOT,TOURING,Amerika Utara,10/01/2023,12
Honda Toronto,PILOT,TOURING,Amerika Utara,11/01/2023,14
Honda Toronto,PILOT,TOURING,Amerika Utara,12/01/2023,48
Honda Tuy Hoa,BR-V,G,Vietnam,01/01/2021,15
Honda Tuy Hoa,BR-V,G,Vietnam,02/01/2021,9
Honda Tuy Hoa,BR-V,G,Vietnam,03/01/2021,14
Honda Tuy Hoa,BR-V,G,Vietnam,04/01/2021,10
Honda Tuy Hoa,BR-V,G,Vietnam,05/01/2021,17
Honda Tuy Hoa,BR-V,G,Vietnam,06/01/2021,10
Honda Tuy Hoa,BR-V,G,Vietnam,07/01/2021,14
Honda Tuy Hoa,BR-V,G,Vietnam,08/01/2021,11
Honda Tuy Hoa,BR-V,G,Vietnam,09/01/2021,7
Honda Tuy Hoa,BR-V,G,Vietnam,10/01/2021,8
Honda Tuy Hoa,BR-V,G,Vietnam,11/01/2021,14
Honda Tuy Hoa,BR-V,G,Vietnam,12/01/2021,23
Honda Tuy Hoa,BR-V,G,Vietnam,01/01/2022,16
Honda Tuy Hoa,BR-V,G,Vietnam,02/01/2022,19
Honda Tuy Hoa,BR-V,G,Vietnam,03/01/2022,23
Honda Tuy Hoa,BR-V,G,Vietnam,04/01/2022,14
Honda Tuy Hoa,BR-V,G,Vietnam,05/01/2022,9
Honda Tuy Hoa,BR-V,G,Vietnam,06/01/2022,16
Honda Tuy Hoa,BR-V,G,Vietnam,07/01/2022,21
Honda Tuy Hoa,BR-V,G,Vietnam,08/01/2022,13
Honda Tuy Hoa,BR-V,G,Vietnam,09/01/2022,35
Honda Tuy Hoa,BR-V,G,Vietnam,10/01/2022,25
Honda Tuy Hoa,BR-V,G,Vietnam,11/01/2022,18
Honda Tuy Hoa,BR-V,G,Vietnam,12/01/2022,28
Honda Tuy Hoa,BR-V,G,Vietnam,01/01/2023,29
Honda Tuy Hoa,BR-V,G,Vietnam,02/01/2023,22
Honda Tuy Hoa,BR-V,G,Vietnam,03/01/2023,19
Honda Tuy Hoa,BR-V,G,Vietnam,04/01/2023,31
Honda Tuy Hoa,BR-V,G,Vietnam,05/01/2023,30
Honda Tuy Hoa,BR-V,G,Vietnam,06/01/2023,9
Honda Tuy Hoa,BR-V,G,Vietnam,07/01/2023,7
Honda Tuy Hoa,BR-V,G,Vietnam,08/01/2023,24
Honda Tuy Hoa,BR-V,G,Vietnam,09/01/2023,13
Honda Tuy Hoa,BR-V,G,Vietnam,10/01/2023,14
Honda Tuy Hoa,BR-V,G,Vietnam,11/01/2023,21
Honda Tuy Hoa,BR-V,G,Vietnam,12/01/2023,15
Honda Tuy Hoa,BR-V,L,Vietnam,01/01/2021,18
Honda Tuy Hoa,BR-V,L,Vietnam,02/01/2021,20
Honda Tuy Hoa,BR-V,L,Vietnam,03/01/2021,15
Honda Tuy Hoa,BR-V,L,Vietnam,04/01/2021,30
Honda Tuy Hoa,BR-V,L,Vietnam,05/01/2021,20
Honda Tuy Hoa,BR-V,L,Vietnam,06/01/2021,21
Honda Tuy Hoa,BR-V,L,Vietnam,07/01/2021,21
Honda Tuy Hoa,BR-V,L,Vietnam,08/01/2021,16
Honda Tuy Hoa,BR-V,L,Vietnam,09/01/2021,15
Honda Tuy Hoa,BR-V,L,Vietnam,10/01/2021,6
Honda Tuy Hoa,BR-V,L,Vietnam,11/01/2021,8
Honda Tuy Hoa,BR-V,L,Vietnam,12/01/2021,28
Honda Tuy Hoa,BR-V,L,Vietnam,01/01/2022,12
Honda Tuy Hoa,BR-V,L,Vietnam,02/01/2022,28
Honda Tuy Hoa,BR-V,L,Vietnam,03/01/2022,34
Honda Tuy Hoa,BR-V,L,Vietnam,04/01/2022,24
Honda Tuy Hoa,BR-V,L,Vietnam,05/01/2022,16
Honda Tuy Hoa,BR-V,L,Vietnam,06/01/2022,30
Honda Tuy Hoa,BR-V,L,Vietnam,07/01/2022,30
Honda Tuy Hoa,BR-V,L,Vietnam,08/01/2022,31
Honda Tuy Hoa,BR-V,L,Vietnam,09/01/2022,38
Honda Tuy Hoa,BR-V,L,Vietnam,10/01/2022,27
Honda Tuy Hoa,BR-V,L,Vietnam,11/01/2022,46
Honda Tuy Hoa,BR-V,L,Vietnam,12/01/2022,46
Honda Tuy Hoa,BR-V,L,Vietnam,01/01/2023,47
Honda Tuy Hoa,BR-V,L,Vietnam,02/01/2023,45
Honda Tuy Hoa,BR-V,L,Vietnam,03/01/2023,45
Honda Tuy Hoa,BR-V,L,Vietnam,04/01/2023,38
Honda Tuy Hoa,BR-V,L,Vietnam,05/01/2023,30
Honda Tuy Hoa,BR-V,L,Vietnam,06/01/2023,31
Honda Tuy Hoa,BR-V,L,Vietnam,07/01/2023,11
Honda Tuy Hoa,BR-V,L,Vietnam,08/01/2023,21
Honda Tuy Hoa,BR-V,L,Vietnam,09/01/2023,21
Honda Tuy Hoa,BR-V,L,Vietnam,10/01/2023,28
Honda Tuy Hoa,BR-V,L,Vietnam,11/01/2023,29
Honda Tuy Hoa,BR-V,L,Vietnam,12/01/2023,37
Honda Tuy Hoa,CITY,G,Vietnam,01/01/2021,3
Honda Tuy Hoa,CITY,G,Vietnam,02/01/2021,3
Honda Tuy Hoa,CITY,G,Vietnam,03/01/2021,9
Honda Tuy Hoa,CITY,G,Vietnam,04/01/2021,5
Honda Tuy Hoa,CITY,G,Vietnam,05/01/2021,5
Honda Tuy Hoa,CITY,G,Vietnam,06/01/2021,8
Honda Tuy Hoa,CITY,G,Vietnam,07/01/2021,12
Honda Tuy Hoa,CITY,G,Vietnam,08/01/2021,10
Honda Tuy Hoa,CITY,G,Vietnam,09/01/2021,7
Honda Tuy Hoa,CITY,G,Vietnam,10/01/2021,13
Honda Tuy Hoa,CITY,G,Vietnam,11/01/2021,13
Honda Tuy Hoa,CITY,G,Vietnam,12/01/2021,12
Honda Tuy Hoa,CITY,G,Vietnam,01/01/2022,9
Honda Tuy Hoa,CITY,G,Vietnam,02/01/2022,8
Honda Tuy Hoa,CITY,G,Vietnam,03/01/2022,8
Honda Tuy Hoa,CITY,G,Vietnam,04/01/2022,3
Honda Tuy Hoa,CITY,G,Vietnam,05/01/2022,5
Honda Tuy Hoa,CITY,G,Vietnam,06/01/2022,2
Honda Tuy Hoa,CITY,G,Vietnam,07/01/2022,1
Honda Tuy Hoa,CITY,G,Vietnam,08/01/2022,5
Honda Tuy Hoa,CITY,G,Vietnam,09/01/2022,3
Honda Tuy Hoa,CITY,G,Vietnam,10/01/2022,2
Honda Tuy Hoa,CITY,G,Vietnam,11/01/2022,7
Honda Tuy Hoa,CITY,G,Vietnam,12/01/2022,2
Honda Tuy Hoa,CITY,G,Vietnam,01/01/2023,2
Honda Tuy Hoa,CITY,G,Vietnam,02/01/2023,6
Honda Tuy Hoa,CITY,G,Vietnam,03/01/2023,7
Honda Tuy Hoa,CITY,G,Vietnam,07/01/2023,1
Honda Tuy Hoa,CITY,G,Vietnam,09/01/2023,1
Honda Tuy Hoa,CITY,G,Vietnam,11/01/2023,1
Honda Tuy Hoa,CITY,G,Vietnam,12/01/2023,1
Honda Tuy Hoa,CITY,L,Vietnam,01/01/2021,2
Honda Tuy Hoa,CITY,L,Vietnam,05/01/2021,1
Honda Tuy Hoa,CITY,L,Vietnam,08/01/2021,1
Honda Tuy Hoa,CITY,L,Vietnam,10/01/2021,1
Honda Tuy Hoa,CITY,L,Vietnam,11/01/2021,2
Honda Tuy Hoa,CITY,L,Vietnam,12/01/2021,2
Honda Tuy Hoa,CITY,L,Vietnam,07/01/2022,2
Honda Tuy Hoa,CITY,L,Vietnam,08/01/2022,2
Honda Tuy Hoa,CITY,L,Vietnam,10/01/2022,2
Honda Tuy Hoa,CITY,L,Vietnam,11/01/2022,1
Honda Tuy Hoa,CITY,L,Vietnam,12/01/2022,2
Honda Tuy Hoa,CITY,L,Vietnam,02/01/2023,2
Honda Tuy Hoa,CITY,L,Vietnam,03/01/2023,2
Honda Tuy Hoa,CITY,L,Vietnam,05/01/2023,1
Honda Tuy Hoa,CITY,L,Vietnam,08/01/2023,2
Honda Tuy Hoa,CITY,RS,Vietnam,02/01/2021,3
Honda Tuy Hoa,CITY,RS,Vietnam,03/01/2021,5
Honda Tuy Hoa,CITY,RS,Vietnam,05/01/2021,3
Honda Tuy Hoa,CITY,RS,Vietnam,06/01/2021,3
Honda Tuy Hoa,CITY,RS,Vietnam,07/01/2021,6
Honda Tuy Hoa,CITY,RS,Vietnam,08/01/2021,7
Honda Tuy Hoa,CITY,RS,Vietnam,09/01/2021,5
Honda Tuy Hoa,CITY,RS,Vietnam,10/01/2021,9
Honda Tuy Hoa,CITY,RS,Vietnam,11/01/2021,4
Honda Tuy Hoa,CITY,RS,Vietnam,12/01/2021,2
Honda Tuy Hoa,CITY,RS,Vietnam,01/01/2022,2
Honda Tuy Hoa,CITY,RS,Vietnam,02/01/2022,1
Honda Tuy Hoa,CITY,RS,Vietnam,07/01/2022,3
Honda Tuy Hoa,CITY,RS,Vietnam,08/01/2022,3
Honda Tuy Hoa,CITY,RS,Vietnam,09/01/2022,5
Honda Tuy Hoa,CITY,RS,Vietnam,10/01/2022,1
Honda Tuy Hoa,CITY,RS,Vietnam,11/01/2022,2
Honda Tuy Hoa,CITY,RS,Vietnam,12/01/2022,5
Honda Tuy Hoa,CITY,RS,Vietnam,02/01/2023,1
Honda Tuy Hoa,CITY,RS,Vietnam,03/01/2023,2
Honda Tuy Hoa,CITY,RS,Vietnam,04/01/2023,1
Honda Tuy Hoa,CITY,RS,Vietnam,05/01/2023,1
Honda Tuy Hoa,CITY,RS,Vietnam,10/01/2023,1
Honda Tuy Hoa,CITY,RS,Vietnam,11/01/2023,1
Honda Tuy Hoa,CIVIC,RS,Vietnam,01/01/2021,1
Honda Tuy Hoa,CIVIC,RS,Vietnam,03/01/2021,1
Honda Tuy Hoa,CIVIC,RS,Vietnam,04/01/2021,1
Honda Tuy Hoa,CIVIC,RS,Vietnam,07/01/2021,1
Honda Tuy Hoa,CIVIC,RS,Vietnam,08/01/2021,1
Honda Tuy Hoa,CIVIC,RS,Vietnam,09/01/2021,1
Honda Tuy Hoa,CIVIC,RS,Vietnam,10/01/2021,2
Honda Tuy Hoa,CIVIC,RS,Vietnam,05/01/2022,2
Honda Tuy Hoa,CIVIC,RS,Vietnam,07/01/2023,2
Honda Tuy Hoa,CR-V,G,Vietnam,04/01/2021,1
Honda Tuy Hoa,CR-V,G,Vietnam,06/01/2021,1
Honda Tuy Hoa,CR-V,G,Vietnam,08/01/2021,1
Honda Tuy Hoa,CR-V,G,Vietnam,09/01/2021,2
Honda Tuy Hoa,CR-V,G,Vietnam,12/01/2021,1
Honda Tuy Hoa,CR-V,G,Vietnam,03/01/2022,1
Honda Tuy Hoa,CR-V,G,Vietnam,09/01/2022,1
Honda Tuy Hoa,CR-V,G,Vietnam,02/01/2023,1
Honda Tuy Hoa,CR-V,G,Vietnam,05/01/2023,1
Honda Tuy Hoa,CR-V,G,Vietnam,06/01/2023,3
Honda Tuy Hoa,CR-V,L,Vietnam,01/01/2021,1
Honda Tuy Hoa,CR-V,L,Vietnam,02/01/2021,1
Honda Tuy Hoa,CR-V,L,Vietnam,03/01/2021,4
Honda Tuy Hoa,CR-V,L,Vietnam,04/01/2021,2
Honda Tuy Hoa,CR-V,L,Vietnam,05/01/2021,4
Honda Tuy Hoa,CR-V,L,Vietnam,07/01/2021,3
Honda Tuy Hoa,CR-V,L,Vietnam,08/01/2021,3
Honda Tuy Hoa,CR-V,L,Vietnam,09/01/2021,1
Honda Tuy Hoa,CR-V,L,Vietnam,10/01/2021,3
Honda Tuy Hoa,CR-V,L,Vietnam,11/01/2021,2
Honda Tuy Hoa,CR-V,L,Vietnam,12/01/2021,6
Honda Tuy Hoa,CR-V,L,Vietnam,01/01/2022,1
Honda Tuy Hoa,CR-V,L,Vietnam,02/01/2022,2
Honda Tuy Hoa,CR-V,L,Vietnam,03/01/2022,5
Honda Tuy Hoa,CR-V,L,Vietnam,04/01/2022,4
Honda Tuy Hoa,CR-V,L,Vietnam,05/01/2022,3
Honda Tuy Hoa,CR-V,L,Vietnam,06/01/2022,2
Honda Tuy Hoa,CR-V,L,Vietnam,07/01/2022,2
Honda Tuy Hoa,CR-V,L,Vietnam,08/01/2022,1
Honda Tuy Hoa,CR-V,L,Vietnam,09/01/2022,4
Honda Tuy Hoa,CR-V,L,Vietnam,10/01/2022,4
Honda Tuy Hoa,CR-V,L,Vietnam,02/01/2023,5
Honda Tuy Hoa,CR-V,L,Vietnam,03/01/2023,2
Honda Tuy Hoa,CR-V,L,Vietnam,04/01/2023,1
Honda Tuy Hoa,CR-V,L,Vietnam,06/01/2023,2
Honda Tuy Hoa,CR-V,L,Vietnam,07/01/2023,1
Honda Tuy Hoa,CR-V,L,Vietnam,08/01/2023,1
Honda Tuy Hoa,CR-V,L,Vietnam,09/01/2023,2
Honda Tuy Hoa,CR-V,L,Vietnam,11/01/2023,1
Honda Tuy Hoa,CR-V,L,Vietnam,12/01/2023,2
Honda Tuy Hoa,CR-V,RS,Vietnam,10/01/2023,1
Honda Tuy Hoa,CR-V,RS,Vietnam,11/01/2023,2
Honda Tuy Hoa,HR-V,L,Vietnam,01/01/2021,14
Honda Tuy Hoa,HR-V,L,Vietnam,02/01/2021,14
Honda Tuy Hoa,HR-V,L,Vietnam,03/01/2021,27
Honda Tuy Hoa,HR-V,L,Vietnam,04/01/2021,18
Honda Tuy Hoa,HR-V,L,Vietnam,05/01/2021,21
Honda Tuy Hoa,HR-V,L,Vietnam,06/01/2021,12
Honda Tuy Hoa,HR-V,L,Vietnam,07/01/2021,21
Honda Tuy Hoa,HR-V,L,Vietnam,08/01/2021,24
Honda Tuy Hoa,HR-V,L,Vietnam,09/01/2021,2
Honda Tuy Hoa,HR-V,L,Vietnam,10/01/2021,8
Honda Tuy Hoa,HR-V,L,Vietnam,11/01/2021,13
Honda Tuy Hoa,HR-V,L,Vietnam,12/01/2021,23
Honda Tuy Hoa,HR-V,L,Vietnam,01/01/2022,16
Honda Tuy Hoa,HR-V,L,Vietnam,02/01/2022,24
Honda Tuy Hoa,HR-V,L,Vietnam,03/01/2022,16
Honda Tuy Hoa,HR-V,L,Vietnam,04/01/2022,16
Honda Tuy Hoa,HR-V,L,Vietnam,05/01/2022,12
Honda Tuy Hoa,HR-V,L,Vietnam,06/01/2022,18
Honda Tuy Hoa,HR-V,L,Vietnam,07/01/2022,15
Honda Tuy Hoa,HR-V,L,Vietnam,08/01/2022,19
Honda Tuy Hoa,HR-V,L,Vietnam,09/01/2022,18
Honda Tuy Hoa,HR-V,L,Vietnam,10/01/2022,17
Honda Tuy Hoa,HR-V,L,Vietnam,11/01/2022,14
Honda Tuy Hoa,HR-V,L,Vietnam,12/01/2022,21
Honda Tuy Hoa,HR-V,L,Vietnam,01/01/2023,16
Honda Tuy Hoa,HR-V,L,Vietnam,02/01/2023,7
Honda Tuy Hoa,HR-V,L,Vietnam,03/01/2023,24
Honda Tuy Hoa,HR-V,L,Vietnam,04/01/2023,11
Honda Tuy Hoa,HR-V,L,Vietnam,05/01/2023,18
Honda Tuy Hoa,HR-V,L,Vietnam,06/01/2023,15
Honda Tuy Hoa,HR-V,L,Vietnam,07/01/2023,14
Honda Tuy Hoa,HR-V,L,Vietnam,08/01/2023,9
Honda Tuy Hoa,HR-V,L,Vietnam,09/01/2023,16
Honda Tuy Hoa,HR-V,L,Vietnam,10/01/2023,7
Honda Tuy Hoa,HR-V,L,Vietnam,11/01/2023,6
Honda Tuy Hoa,HR-V,L,Vietnam,12/01/2023,10
Honda Tuy Hoa,HR-V,RS,Vietnam,01/01/2021,12
Honda Tuy Hoa,HR-V,RS,Vietnam,02/01/2021,10
Honda Tuy Hoa,HR-V,RS,Vietnam,03/01/2021,16
Honda Tuy Hoa,HR-V,RS,Vietnam,04/01/2021,15
Honda Tuy Hoa,HR-V,RS,Vietnam,05/01/2021,7
Honda Tuy Hoa,HR-V,RS,Vietnam,06/01/2021,5
Honda Tuy Hoa,HR-V,RS,Vietnam,07/01/2021,7
Honda Tuy Hoa,HR-V,RS,Vietnam,08/01/2021,6
Honda Tuy Hoa,HR-V,RS,Vietnam,09/01/2021,2
Honda Tuy Hoa,HR-V,RS,Vietnam,10/01/2021,5
Honda Tuy Hoa,HR-V,RS,Vietnam,11/01/2021,5
Honda Tuy Hoa,HR-V,RS,Vietnam,12/01/2021,7
Honda Tuy Hoa,HR-V,RS,Vietnam,01/01/2022,6
Honda Tuy Hoa,HR-V,RS,Vietnam,02/01/2022,7
Honda Tuy Hoa,HR-V,RS,Vietnam,03/01/2022,9
Honda Tuy Hoa,HR-V,RS,Vietnam,04/01/2022,10
Honda Tuy Hoa,HR-V,RS,Vietnam,05/01/2022,4
Honda Tuy Hoa,HR-V,RS,Vietnam,06/01/2022,6
Honda Tuy Hoa,HR-V,RS,Vietnam,07/01/2022,4
